query,full_float_best_row,full_float_best_score,binary_top1_row,binary_top1_full_score,top1_full_score_gap,top1_agrees,candidate_count,candidate_best_row,candidate_best_full_score,candidate_best_full_score_gap,candidates_agree,pool,binary_dimensions,query_id
97,751727,0.8632110357284546,751727,0.8632110357284546,0.0,True,100,751727,0.8632110357284546,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,478295
98,304538,0.7230173349380493,116277,0.492843359708786,0.2301739752292633,False,100,304538,0.7230172753334045,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,229325
99,577624,0.9089678525924683,738031,0.8690993785858154,0.03986847400665283,False,100,577624,0.9089678525924683,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,449442
100,180281,0.794794499874115,460615,0.7591152191162109,0.03567928075790405,False,100,460615,0.7591152191162109,0.03567928075790405,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,421145
101,213511,0.7193459272384644,234049,0.4873613119125366,0.23198461532592773,False,100,564591,0.6698124408721924,0.04953348636627197,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1097298
102,680210,0.8426662683486938,685957,0.8397173285484314,0.002948939800262451,False,100,680210,0.8426662683486938,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,302878
103,593884,0.87809157371521,623307,0.8459789752960205,0.03211259841918945,False,100,593884,0.87809157371521,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,260172
104,146269,0.7447694540023804,439879,0.5378165245056152,0.20695292949676514,False,100,875399,0.7383688688278198,0.006400585174560547,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1025991
105,211431,0.8026723861694336,622919,0.5833480358123779,0.21932435035705566,False,100,211431,0.8026723861694336,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1101298
106,779023,0.6721187829971313,302863,0.600784957408905,0.07133382558822632,False,100,883994,0.6358705759048462,0.036248207092285156,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,672352
107,678786,0.843117892742157,678786,0.843117892742157,0.0,True,100,678786,0.843117892742157,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1083502
108,488652,0.8189701437950134,267745,0.38645824790000916,0.4325118958950043,False,100,488652,0.8189701437950134,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,982481
109,475906,0.8615060448646545,475906,0.8615060448646545,0.0,True,100,475906,0.8615060448646545,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,42361
110,589641,0.7195839881896973,913934,0.5095380544662476,0.2100459337234497,False,100,798156,0.7094457745552063,0.010138213634490967,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,114573
111,148572,0.8401163816452026,807773,0.44581878185272217,0.39429759979248047,False,100,148572,0.8401164412498474,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,426504
112,42646,0.7544955015182495,894168,0.738745391368866,0.015750110149383545,False,100,42646,0.7544955015182495,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,800987
113,476703,0.9004340767860413,476703,0.9004340171813965,5.960464477539063e-08,True,100,476703,0.9004340171813965,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1090115
114,781964,0.8026155233383179,472295,0.6826143860816956,0.12000113725662231,False,100,288065,0.7572841048240662,0.04533141851425171,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,974201
115,798169,0.8288100957870483,929671,0.6957189440727234,0.13309115171432495,False,100,798169,0.8288100957870483,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,964054
116,707410,0.7445868849754333,424447,0.5047863125801086,0.2398005723953247,False,100,410257,0.6974193453788757,0.04716753959655762,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,478691
117,603319,0.7421823143959045,462290,0.5333330631256104,0.2088492512702942,False,100,328330,0.7419195771217346,0.0002627372741699219,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,783433
118,224927,0.7592980861663818,419526,0.47419804334640503,0.2851000428199768,False,100,391233,0.7465412616729736,0.012756824493408203,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,430985
119,896909,0.6599999666213989,886729,0.579393744468689,0.08060622215270996,False,100,273106,0.6218695640563965,0.03813040256500244,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1051095
120,938335,0.7434585094451904,581279,0.6836711764335632,0.0597873330116272,False,100,938335,0.7434585094451904,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,361620
121,851790,0.8244513273239136,851790,0.8244513273239136,0.0,True,100,851790,0.8244513273239136,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,992946
122,303436,0.7983502745628357,943451,0.7079160809516907,0.09043419361114502,False,100,317911,0.7713639736175537,0.026986300945281982,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1043914
123,351437,0.709851086139679,769771,0.4839310646057129,0.22592002153396606,False,100,59916,0.6627357006072998,0.04711538553237915,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1047917
124,929979,0.8300207853317261,85281,0.5281561613082886,0.3018646240234375,False,100,929979,0.8300207853317261,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,176065
125,947304,0.8107938766479492,648450,0.7305076718330383,0.08028620481491089,False,100,947304,0.8107938766479492,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,785721
126,189735,0.8550884127616882,193066,0.5312868356704712,0.32380157709121704,False,100,189735,0.8550883531570435,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1035861
127,670853,0.8380194306373596,218878,0.613497257232666,0.2245221734046936,False,100,670853,0.8380194306373596,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1024300
128,96950,0.8325445652008057,460019,0.6215405464172363,0.21100401878356934,False,100,96950,0.8325445652008057,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1030388
129,941529,0.9310205578804016,941529,0.9310205578804016,0.0,True,100,941529,0.9310205578804016,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1040848
130,884462,0.7770057916641235,91121,0.5060849189758301,0.27092087268829346,False,100,884462,0.7770057916641235,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,472024
131,196282,0.9404800534248352,196282,0.9404800534248352,0.0,True,100,196282,0.9404800534248352,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1098354
132,892317,0.8252846002578735,47018,0.8208680152893066,0.0044165849685668945,False,100,892317,0.8252846002578735,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1006199
133,441512,0.7891653776168823,256031,0.5836325883865356,0.20553278923034668,False,100,441512,0.7891653776168823,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,533398
134,755717,0.8009482622146606,518526,0.6597768664360046,0.141171395778656,False,100,755717,0.8009481430053711,1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,334558
135,781062,0.7770588397979736,170774,0.7620856165885925,0.014973223209381104,False,100,781062,0.7770587801933289,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,288139
136,28023,0.8652542233467102,186312,0.7553706169128418,0.10988360643386841,False,100,28023,0.8652541637420654,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1098646
137,123804,0.8245346546173096,123804,0.8245346546173096,0.0,True,100,123804,0.8245346546173096,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1082502
138,685787,0.7242279648780823,247186,0.5803208351135254,0.14390712976455688,False,100,646298,0.6564030647277832,0.06782490015029907,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,989647
139,183225,0.8065139055252075,121876,0.6561409831047058,0.1503729224205017,False,100,857054,0.8028938174247742,0.0036200881004333496,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,682910
140,972172,0.7981153726577759,972172,0.7981153726577759,0.0,True,100,972172,0.7981153726577759,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,991854
141,129832,0.7997158169746399,79305,0.7987619638442993,0.0009538531303405762,False,100,79305,0.7987619638442993,0.0009538531303405762,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,626918
142,605548,0.7959635853767395,451749,0.6757922172546387,0.12017136812210083,False,100,913532,0.7798904180526733,0.016073167324066162,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,852179
143,747979,0.8043583035469055,988600,0.5003681182861328,0.3039901852607727,False,100,175080,0.6265118718147278,0.17784643173217773,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,677460
144,751845,0.8415834307670593,751845,0.8415834307670593,0.0,True,100,751845,0.8415834307670593,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,724872
145,41913,0.8665482401847839,132019,0.6795912981033325,0.18695694208145142,False,100,41913,0.8665481805801392,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,191971
146,753473,0.8781337738037109,127337,0.876437246799469,0.0016965270042419434,False,100,753473,0.8781337738037109,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,240504
147,651608,0.8624904751777649,568796,0.8501325845718384,0.012357890605926514,False,100,651608,0.8624904751777649,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,873886
148,20228,0.8618136048316956,132443,0.6989554166793823,0.16285818815231323,False,100,20228,0.8618136644363403,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,902657
149,310388,0.7142956256866455,755919,0.5429624319076538,0.1713331937789917,False,100,519055,0.6963174343109131,0.017978191375732422,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1008515
150,908598,0.7453416585922241,464575,0.7305512428283691,0.01479041576385498,False,100,908598,0.7453416585922241,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1093540
151,97201,0.7216475009918213,505862,0.4805935025215149,0.2410539984703064,False,100,160382,0.6815463900566101,0.04010111093521118,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1057334
152,303290,0.6190800070762634,149523,0.46105483174324036,0.15802517533302307,False,100,26865,0.6072688102722168,0.01181119680404663,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1002938
153,599365,0.7671403288841248,270871,0.6688562035560608,0.09828412532806396,False,100,599365,0.7671403884887695,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1055125
154,63014,0.7390494346618652,264694,0.6042101383209229,0.13483929634094238,False,100,63014,0.7390494346618652,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,997860
155,376170,0.8046446442604065,714778,0.6993348598480225,0.10530978441238403,False,100,376170,0.8046446442604065,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,64960
156,876781,0.8164001703262329,94784,0.5944563746452332,0.22194379568099976,False,100,650734,0.7999609708786011,0.016439199447631836,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1032822
157,370391,0.6943821907043457,927751,0.5406158566474915,0.15376633405685425,False,100,933678,0.6187703013420105,0.0756118893623352,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,995576
158,532962,0.7846888303756714,483263,0.504506528377533,0.2801823019981384,False,100,331266,0.7220476269721985,0.0626412034034729,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,1083839
159,363415,0.7926414608955383,678594,0.6049747467041016,0.18766671419143677,False,100,363415,0.7926415205001831,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,547018
160,526648,0.6545858383178711,984029,0.5095263719558716,0.1450594663619995,False,100,982197,0.6257520914077759,0.028833746910095215,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64,64,44072
